mag_1,x_1,y_1,z_1,mag_2,x_2,y_2,z_2,mag_3,x_3,y_3,z_3,mag_4,x_4,y_4,z_4,avg_mag,max_mag,min_mag,range_mag,std_mag,left_right_diff,top_bottom_diff,diag1_diff,diag2_diff,diff_12,diff_13,diff_14,diff_23,diff_24,diff_34,norm_mag_1,norm_mag_2,norm_mag_3,norm_mag_4,strongest_sensor,rssi,label
2000.0216061332937,-243.0,1432.55,-1374.35,2465.207775218957,1096.75,-2159.7,458.35,2691.5818908218266,476.75,-1748.15,1990.3,0.0,0.0,0.0,0.0,1789.2028180435195,2691.5818908218266,0.0,2691.5818908218266,1062.657279961479,1113.1978608680815,886.8237452652122,2000.0216061332937,-226.37411560286955,465.1861690856633,691.5602846885329,2000.0216061332937,226.37411560286955,2465.207775218957,2691.5818908218266,0.2794570836189917,0.3444561665058526,0.3760867498751556,0.0,3,-28,empty
1995.3493115241752,-246.1,1428.95,-1370.75,2461.953499763958,1096.75,-2156.25,457.1,2694.460638513764,474.3,-1750.8,1992.45,0.0,0.0,0.0,0.0,1787.9408624504742,2694.460638513764,0.0,2694.460638513764,1062.5231682202768,1113.9282251369907,881.4210863871845,1995.3493115241752,-232.50713874980602,466.60418823978284,699.1113269895889,1995.3493115241752,232.50713874980602,2461.953499763958,2694.460638513764,0.27900102198982074,0.344244257663773,0.37675472034640634,0.0,3,-27,empty
1999.6648681716645,-243.75,1434.75,-1371.4,2461.379403911555,1096.2,-2155.3,459.8,2688.8408794497304,474.3,-1748.75,1986.65,0.0,0.0,0.0,0.0,1787.4712878832374,2688.8408794497304,0.0,2688.8408794497304,1061.4493640739727,1113.56317185492,886.1016963167447,1999.6648681716645,-227.46147553817536,461.7145357398906,689.176011278066,1999.6648681716645,227.46147553817536,2461.379403911555,2688.8408794497304,0.27967790052444863,0.3442543973428483,0.37606770213270313,0.0,3,-28,empty
1990.1748503586311,-238.7,1428.35,-1365.15,2461.422465262719,1098.5,-2153.75,461.8,2688.580327049947,475.5,-1744.95,1989.35,0.0,0.0,0.0,0.0,1785.0444106678242,2688.580327049947,0.0,2688.580327049947,1060.9343135032254,1108.6663560729294,881.5084942857018,1990.1748503586311,-227.15786178722783,471.24761490408787,698.4054766913157,1990.1748503586311,227.15786178722783,2461.422465262719,2688.580327049947,0.27872903868174115,0.3447284631341255,0.37654249818413343,0.0,3,-29,empty
1999.8195687361394,-247.75,1433.85,-1371.85,2463.012359895906,1097.85,-2156.4,459.45,2689.4709335666744,473.15,-1747.7,1988.7,0.0,0.0,0.0,0.0,1788.07571554968,2689.4709335666744,0.0,2689.4709335666744,1061.8501585494535,1113.1390712034543,886.6804975326856,1999.8195687361394,-226.4585736707686,463.19279115976633,689.6513648305349,1999.8195687361394,226.4585736707686,2463.012359895906,2689.4709335666744,0.27960498978665543,0.34436634009353745,0.37602867011980706,0.0,3,-29,empty
1994.7919321322713,-237.25,1432.3,-1368.0,2464.413320650576,1100.95,-2156.1,460.95,2694.9067117434697,474.6,-1750.95,1992.85,0.0,0.0,0.0,0.0,1788.5279911315793,2694.9067117434697,0.0,2694.9067117434697,1062.9817204749277,1112.6426616125825,882.1492705196888,1994.7919321322713,-230.4933910928935,469.6213885183049,700.1147796111984,1994.7919321322713,230.4933910928935,2464.413320650576,2694.9067117434697,0.2788315226297062,0.34447508410133587,0.376693393268958,0.0,3,-29,empty
1997.843393512114,-243.6,1430.75,-1372.95,2461.2000787217603,1096.55,-2154.35,462.45,2691.9647443828085,475.4,-1749.05,1990.35,0.0,0.0,0.0,0.0,1787.7520541541708,2691.9647443828085,0.0,2691.9647443828085,1061.9944219451168,1114.3040295865812,883.5393639255328,1997.843393512114,-230.76466566104818,463.35668520964623,694.1213508706944,1997.843393512114,230.76466566104818,2461.2000787217603,2691.9647443828085,0.27937926135642766,0.3441752553161258,0.3764454833274465,0.0,3,-28,empty
1994.2614290759373,-241.95,1432.35,-1366.35,2464.834969120651,1095.35,-2159.25,461.8,2694.042069549026,473.5,-1750.6,1992.25,0.0,0.0,0.0,0.0,1788.2846169364034,2694.042069549026,0.0,2694.042069549026,1062.838800137923,1111.7342647521562,882.5271643237809,1994.2614290759373,-229.20710042837527,470.5735400447136,699.7806404730889,1994.2614290759373,229.20710042837527,2464.834969120651,2694.042069549026,0.27879530615383846,0.34458091091552284,0.3766237829306388,0.0,3,-28,empty
2002.1898224194429,-239.35,1433.6,-1377.05,2461.8542940231046,1095.8,-2155.35,463.05,2689.911329858291,475.0,-1743.6,1992.45,0.0,0.0,0.0,0.0,1788.4888615752097,2689.911329858291,0.0,2689.911329858291,1061.8785218406153,1115.1234291273145,887.0663932921282,2002.1898224194429,-228.05703583518653,459.6644716036617,687.7215074388482,2002.1898224194429,228.05703583518653,2461.8542940231046,2689.911329858291,0.27987172095889046,0.344124912784588,0.3760033662565215,0.0,3,-28,empty
1995.695703257388,-239.7,1434.2,-1366.9,2463.5777073191744,1095.8,-2157.8,460.8,2689.8139703332645,474.15,-1747.9,1988.75,0.0,0.0,0.0,0.0,1787.2718452274567,2689.8139703332645,0.0,2689.8139703332645,1061.8089588090893,1110.9659831357392,884.7297201216488,1995.695703257388,-226.23626301409013,467.88200406178635,694.1182670758765,1995.695703257388,226.23626301409013,2463.5777073191744,2689.8139703332645,0.2791539111112958,0.3446003071521624,0.3762457817365419,0.0,3,-28,empty
